year,name,college,position,height,weight,wonderlic,dash40,bench,vert_jump,broad_jump,shuttle,shuttle3,lineman
2005,Atcheson Conway,Bowie State (MD),DB,71,218,NA,4.9,14,32,108,4.12,7.39,No
2005,Junius Coston,North Carolina A&T,OL,76,310,NA,5.31,21,29.5,102,4.64,7.93,Yes
2005,Jonas Crafts,Texas-El Paso,PC,75,247,NA,*4.89,24,NA,NA,NA,NA,No
2005,Airese Currie,Clemson,PC,71,186,NA,4.49,NA,38,125,4.07,7.07,No
2005,Markus Curry,Michigan,DB,71,181,NA,4.59,12,35,117,3.89,7.04,No
2005,Tony Curtis,Portland State (OR),PC,78,269,NA,4.93,21,NA,115,NA,NA,No
2005,Harvey Dahl,Nevada,OL,78,299,NA,5.42,17,27,99,4.6,8.16,Yes
2005,Travis Daniels,Louisiana State,DB,73,194,NA,4.54,NA,35,120,3.97,6.95,No
2005,Anthony Davis,Wisconsin,RB,67,200,NA,4.5,18,38,121,NA,7.39,No
2005,Chauncey Davis,Florida State,DL,74,273,NA,4.8,22,37,118,4.44,7.66,Yes
2005,Jim Davis,Virginia Tech,DL,76,277,NA,*5.05,NA,34,NA,4.23,7.11,Yes
2005,Josh Davis,Marshall,PC,73,191,NA,4.52,NA,37.5,118,4.24,7.2,No
2005,Thomas Davis,Georgia,DB,73,230,NA,4.6,NA,36.5,115,4.01,7.1,No
2005,Joel Dreessen,Colorado State,PC,76,260,NA,4.72,22,36,113,4.05,7.1,No
2005,Adell Duckett,Texas Tech,DL,76,270,NA,4.93,14,34.5,105,4.35,7.75,Yes
2005,Kevin Dudley,Michigan,RB,73,238,NA,4.91,19,30,109,4.58,7.27,No
2005,Clifford Dukes,Michigan State,DL,76,268,NA,4.95,28,31.5,NA,NA,NA,Yes
2005,Jon Dunn,Virginia Tech,OL,79,328,NA,5.4,NA,NA,NA,NA,NA,Yes
2005,Braylon Edwards,Michigan,PC,75,210,NA,*4.45,22,NA,NA,NA,NA,No
2005,Abraham Elimimian,Hawaii,DB,70,190,NA,4.62,14,39,121,4.05,NA,No
2005,Atiyyah Ellison,Missouri,DL,76,305,NA,5.07,25,27.5,103,4.83,8.01,Yes
2005,Ben Emanuel,UCLA,DB,75,212,NA,4.57,21,NA,NA,NA,NA,No
2005,Jamar Enzor,Cincinnati,LB,73,243,NA,4.75,21,NA,NA,NA,NA,No
2005,Trai Essex,Northwestern,OL,77,322,NA,5.61,NA,29,96,4.93,8.13,Yes
2005,Liam Ezekiel,Northeastern,LB,73,249,NA,4.81,36,34.5,118,4.12,7.29,No
2005,Diamond Ferri,Syracuse,DB,70,223,NA,4.59,20,35.5,111,4.16,7.16,No
2005,Ronald Fields,Mississippi State,DL,75,313,NA,5.24,NA,27,102,4.68,8.02,Yes
2005,Alfred Fincher,Connecticut,LB,74,238,NA,4.68,25,31.5,112,4.48,7.7,No
2005,Ryan Fitzpatrick,Harvard,QB,75,232,48,4.86,NA,30.5,105,4.07,7.09,No
2005,Dustin Fox,Ohio State,DB,71,191,NA,4.43,7,43.5,NA,NA,NA,No
2005,Domonique Foxworth,Maryland,DB,71,184,NA,4.34,14,41,125,3.89,6.78,No
2005,Aaron Francisco,BYU,DB,74,211,NA,4.74,17,35,113,4.13,6.98,No
2005,Simon Fraser,Ohio State,DL,78,288,NA,5,23,28,106,4.43,7.54,Yes
2005,Andre Frazier,Cincinnati,DL,77,234,NA,4.66,19,38,124,4.12,7.09,Yes
2005,Charles Frederick,Washington,PC,71,194,NA,4.78,NA,33,108,4.35,7.41,No
2005,Charlie Frye,Akron,QB,76,225,38,4.79,NA,33,113,4.09,6.95,No
2005,Dylan Gandy,Texas Tech,OL,75,304,NA,5.12,NA,29.5,100,4.51,7.65,Yes
2005,Lionel Gates,Louisville,RB,73,222,NA,4.6,23,36,121,4.12,7.17,No
2005,Justin Geisinger,Vanderbilt,OL,76,322,NA,5.38,34,25,95,4.62,7.87,Yes
2005,Eric Ghiaciuc,Central Michigan,OL,76,302,NA,5.09,30,32,105,4.64,7.87,Yes
2005,Fred Gibson,Georgia,PC,76,196,NA,4.55,NA,38.5,126,4.14,7.03,No
2005,Howard Gilmore,Norfolk State (VA),PC,73,194,NA,4.71,NA,36,113,4.49,7.56,No
2005,Johnathan Goddard,Marshall,LB,73,238,NA,4.67,27,35,107,4.19,7.49,No
2005,Mike Goolsby,Notre Dame,LB,75,249,NA,4.93,NA,29.5,112,4.44,7.33,No
2005,Ryan Grant,Notre Dame,RB,73,215,NA,4.43,17,33.5,115,4.14,7.1,No
2005,Eric Green,Virginia Tech,DB,73,198,NA,4.52,NA,38,120,3.9,NA,No
2005,Justin Green,Montana,RB,73,242,NA,4.84,23,31,109,4.22,7.26,No
2005,David Greene,Georgia,QB,76,226,21,4.78,NA,31.5,115,4.13,7,No
2005,Kelly Griffeth,Fort Hays State (KS),PC,77,284,NA,4.9,21,28,103,4.33,7.26,No
2005,Boomer Grigsby,Illinois State,LB,73,249,NA,4.6,32,35.5,112,NA,7.1,No
2005,Matt Grootegoed,Southern California,DB,71,218,NA,*4.68,22,31.5,NA,4.31,7.18,No
2005,Gino Guidugli,Cincinnati,QB,76,229,30,5,NA,29,103,4.55,7.41,No
2005,Tyjuan Hagler,Cincinnati,LB,73,236,NA,4.59,35,35.5,124,4.13,7.21,No
2005,Josh Haldi,Northern Illinois,QB,74,215,30,4.64,NA,33,113,4.07,6.89,No
2005,Geoff Hangartner,Texas A&M,OL,77,301,NA,5.21,26,28.5,103,4.57,7.62,Yes
2005,Jason Harmon,Michigan State,DB,73,209,NA,4.7,23,37,118,4.11,7.61,No
2005,Reggie Harrell,Texas Christian,PC,75,214,NA,4.58,NA,35,115,4.13,7.42,No
2005,Kay-Jay Harris,West Virginia,RB,73,243,NA,4.56,NA,38,122,4.1,7.22,No
2005,Marques Harris,Southern Utah,LB,73,231,NA,4.71,22,40.5,117,4.07,7.2,No
2005,Anttaj Hawthorne,Wisconsin,DL,76,325,NA,5.23,21,27,100,4.72,8,Yes
2005,Kelvin Hayden,Illinois,DB,71,197,NA,4.45,17,34,111,3.9,6.87,No
2005,Jovan Haye,Vanderbilt,DL,74,284,NA,4.74,33,34,110,4.38,7.4,Yes
2005,Alex Haynes,Central Florida,RB,70,223,NA,4.51,21,32.5,NA,NA,NA,No
2005,Madison Hedgecock,North Carolina,RB,75,266,NA,4.87,29,32.5,108,4.26,7.42,No
2005,Chris Henry,West Virginia,PC,76,197,NA,4.5,NA,NA,NA,NA,NA,No
2005,Noah Herron,Northwestern,RB,71,200,NA,4.6,17,31,108,4.03,6.96,No
2005,Efrem Hill,Samford,PC,73,179,NA,4.58,NA,37.5,124,4.07,7.43,No
2005,Leroy Hill,Clemson,LB,73,229,NA,4.65,25,34,116,4.11,7.23,No
2005,Ellis Hobbs,Iowa State,DB,69,192,NA,4.45,12,42,124,4.07,6.8,No
2005,Drew Hodgdon,Arizona State,OL,75,309,NA,5.31,NA,32.5,109,4.48,7.49,Yes
2005,Alphonso Hodge,Miami (OH),DB,71,203,NA,4.44,20,34,NA,3.99,NA,No
2005,Terry Holley,Rice,DB,73,211,NA,4.64,24,37,115,NA,NA,No
2005,Daven Holly,Cincinnati,DB,71,192,NA,4.39,15,39,115,4.08,7.16,No
2005,Alex Holmes,Southern California,PC,75,265,NA,*4.92,18,NA,NA,NA,NA,No
2005,Ray Hudson,Alabama,RB,70,192,NA,*4.50,15,NA,NA,NA,NA,No
2005,Rob Hunt,North Dakota State,OL,76,301,NA,4.96,31,34.5,108,4.5,7.54,Yes
2005,Richie Incognito,Nebraska,OL,75,305,NA,4.84,29,NA,NA,NA,NA,Yes
2005,Marlin Jackson,Michigan,DB,73,198,NA,4.52,23,36,125,3.96,6.95,No
2005,Tony Jackson,Iowa,PC,74,266,NA,4.75,23,33,113,4.52,7.52,No
2005,Vincent Jackson,Northern Colorado,PC,77,241,NA,4.46,NA,39,NA,NA,NA,No
2005,Brandon Jacobs,Southern Illinois,RB,76,267,NA,4.56,19,37,118,4.49,7.54,No
2005,Erasmus James,Wisconsin,DL,76,266,NA,4.81,NA,37.5,122,4.44,7.56,Yes
2005,Jason Jefferson,Wisconsin,DL,74,310,NA,5.1,NA,28.5,102,4.48,7.8,Yes
2005,Derrick Johnson,Texas,DB,71,197,NA,4.43,18,NA,NA,4.1,7.15,No
2005,Derrick Johnson,Texas,LB,75,242,NA,4.52,NA,37.5,120,3.93,7.21,No
2005,Marcus Johnson,Mississippi,OL,79,321,NA,5.45,21,27.5,104,4.75,7.73,Yes
2005,Brandon Jones,Oklahoma,PC,74,208,NA,4.42,NA,37,114,4.1,7.03,No
2005,Matt Jones,Arkansas,PC,78,242,NA,4.37,NA,39.5,129,NA,NA,No
2005,Keith Joseph,Texas A&M,RB,74,250,NA,4.68,27,33,113,4.2,7.43,No
2005,Nick Kaczur,Toledo,OL,77,319,NA,5.28,NA,31.5,NA,NA,NA,Yes
2005,Dave Kashetta,Boston College,PC,76,247,NA,4.87,17,35.5,113,4.36,7.34,No
2005,Chris Kemoeatu,Utah,OL,76,344,NA,5.34,26,29,98,4.57,7.75,Yes
2005,Adam Kieft,Central Michigan,OL,79,337,NA,5.52,28,33,110,4.77,7.8,Yes
2005,Eric King,Wake Forest,DB,69,189,NA,4.43,12,NA,NA,NA,NA,No
2005,Tyler King,Connecticut,DL,78,271,NA,4.87,20,36,118,4.35,7.58,Yes
2005,Marcus Lawrence,South Carolina,LB,74,243,NA,4.62,19,34,121,4.35,7.18,No
2005,Stefan LeFors,Louisville,QB,73,208,35,4.56,NA,31,111,4.13,7.04,No
2005,Jim Leonhard,Wisconsin,DB,68,191,NA,*4.63,19,NA,NA,NA,NA,No
2005,Sam Lightbody,Washington State,OL,81,321,NA,5.62,NA,30,108,4.44,7.97,Yes
2005,Dustin Long,Sam Houston State (TX),QB,75,208,NA,4.67,NA,30.5,108,4.14,6.77,No
2005,Khari Long,Baylor,DL,76,257,NA,4.74,27,38.5,121,4.09,7.23,Yes
2005,Daniel Loper,Texas Tech,OL,78,306,NA,5.3,14,32,101,4.69,7.76,Yes
2005,Chase Lyman,California,PC,75,217,NA,4.5,16,NA,NA,NA,NA,No
2005,Andre Maddox,North Carolina State,DB,73,205,NA,4.46,17,36.5,127,NA,7.33,No
2005,Tony Madison,Hampton,PC,74,214,NA,4.52,NA,39,121,4.31,7.14,No
2005,Logan Mankins,Fresno State,OL,76,307,NA,5.06,21,31.5,95,4.45,7.54,Yes
2005,Tommy Manus,Morgan State (MD),PC,76,222,NA,4.55,NA,38,120,4.34,7.21,No
2005,Evan Mathis,Alabama,OL,77,304,NA,4.92,35,35.5,117,4.16,7.39,Yes
2005,Jerome Mathis,Hampton,PC,71,181,NA,4.26,NA,35.5,123,NA,NA,No
2005,Leron McCoy,Indiana (PA),PC,74,211,NA,4.4,NA,37,120,4.22,7.19,No
2005,Robert McCune,Louisville,LB,73,245,NA,4.5,34,NA,NA,NA,NA,No
2005,Bryant McFadden,Florida State,DB,71,193,NA,*4.53,23,38.5,NA,4.04,NA,No
2005,Lynn McGruder,Oklahoma,DL,74,303,NA,5.01,28,35.5,112,4.43,7.71,Yes
2005,Chris McKenzie,Arizona State,DB,69,185,NA,4.32,6,45,136,4.32,6.9,No
2005,T.A. McLendon,North Carolina State,RB,70,235,NA,4.71,27,35,117,4.27,7.35,No
2005,Pete McMahon,Iowa,OL,80,329,NA,5.43,26,27,92,4.8,7.98,Yes
2005,David McMillan,Kansas,DL,75,262,NA,4.58,16,34,120,4.08,7.11,Yes
2005,Adrian McPherson,Florida State,QB,76,218,26,4.71,22,34.5,128,4.12,6.94,No
2005,Albert Means,Memphis,DL,76,318,NA,5.4,26,27,96,4.91,8.21,Yes
2005,Shawne Merriman,Maryland,DL,77,272,NA,*4.68,25,NA,NA,NA,NA,Yes
2005,Justin Miller,Clemson,DB,70,201,NA,4.42,15,41.5,128,NA,NA,No
2005,Lance Mitchell,Oklahoma,LB,74,247,NA,4.85,15,33.5,NA,4.41,7.49,No
2005,Ryan Moats,Louisiana Tech,RB,68,210,NA,4.46,19,36,117,4.11,7.22,No
2005,Mike Montgomery,Texas A&M,DL,77,276,NA,5.05,19,34.5,115,4.33,7.39,Yes
2005,Eric Moore,Florida State,DL,76,262,NA,4.84,22,29.5,108,4.57,7.62,Yes
2005,Vernand Morency,Oklahoma State,RB,70,212,NA,*4.51,19,33.5,NA,4.2,7.02,No
2005,Kirk Morrison,San Diego State,LB,73,235,NA,*4.69,25,NA,NA,4.35,NA,No
2005,C.J. Mosley,Missouri,DL,74,312,NA,5.08,27,27.5,100,4.65,8.21,Yes
2005,Scott Mruczkowski,Bowling Green,OL,77,321,NA,*5.29,28,NA,NA,NA,NA,Yes
2005,Terrence Murphy,Texas A&M,PC,73,202,NA,4.39,NA,NA,NA,NA,NA,No
2005,Chris Myers,Miami,OL,77,300,NA,*5.18,25,NA,NA,NA,NA,Yes
2005,Donte Nicholson,Oklahoma,DB,73,209,NA,*4.55,18,NA,NA,NA,NA,No
2005,Doug Nienhuis,Oregon State,OL,78,307,NA,5.15,22,29.5,99,4.52,7.53,Yes
2005,Craig Ochs,Montana,QB,74,212,NA,4.87,NA,28.5,104,4.19,7.03,No
2005,Frank Omiyale,Tennessee Tech,OL,76,310,NA,5.3,22,29.5,101,4.72,8.22,Yes
2005,Dan Orlovsky,Connecticut,QB,77,225,30,4.93,NA,29.5,107,4.43,7.33,No
2005,Kyle Orton,Purdue,QB,76,233,27,5.06,NA,26.5,NA,4.54,7.39,No
2005,Chad Owens,Hawaii,PC,68,183,NA,4.62,23,37,116,3.95,6.71,No
2005,Jeremy Parquet,Southern Mississippi,OL,79,323,NA,5.31,17,29.5,94,4.9,7.97,Yes
2005,Roscoe Parrish,Miami,PC,70,170,NA,4.37,NA,NA,NA,NA,NA,No
2005,Martin Patterson,Texas Christian,LB,74,243,NA,4.89,21,34,115,4.21,7.33,No
2005,Mike Patterson,Southern California,DL,73,292,NA,*5.08,26,NA,NA,NA,NA,Yes
2005,Karl Paymah,Washington State,DB,73,204,NA,4.35,15,41.5,125,3.91,7.09,No
2005,Alvin Pearman,Virginia,RB,70,208,NA,4.63,24,34,114,4.1,7.07,No
2005,Antonio Perkins,Oklahoma,DB,71,190,NA,4.49,10,40,126,4.07,7.17,No
2005,Tab Perry,UCLA,PC,75,219,NA,4.46,NA,34,116,NA,7.01,No
2005,Kenneth Pettway,Grambling State (LA),LB,75,234,NA,4.69,22,32.5,114,4.36,7.29,No
2005,David Pollack,Georgia,DL,74,265,NA,4.75,25,37,120,3.94,6.87,Yes
2005,Jonathan Pollard,Oregon State,LB,73,247,NA,4.68,21,35,116,4.08,7.42,No
2005,Brady Poppinga,BYU,DL,75,259,NA,4.59,26,35.5,110,4.39,7.29,Yes
2005,Sione Pouha,Utah,DL,76,325,NA,5.02,32,32.5,107,4.49,7.84,Yes
2005,Duke Preston,Illinois,OL,77,311,NA,,21,32,96,4.53,7.58,Yes
2005,Bobby Purify,Colorado,RB,73,212,NA,4.67,15,33.5,116,4.17,7.22,No
2005,Bryan Randall,Virginia Tech,QB,73,225,19,4.71,NA,33,113,4.09,6.97,No
2005,Jamaica Rector,Northwest Missouri State,PC,70,186,NA,4.47,17,36.5,122,4.14,6.8,No
2005,Lamont Reid,North Carolina State,DB,71,195,NA,4.53,15,40.5,124,4.28,7.18,No
2005,Walter Reyes,Syracuse,RB,70,209,NA,4.52,16,32,109,4.39,7.24,No
2005,Kerry Rhodes,Louisville,DB,75,209,NA,4.56,12,42,123,4.17,6.94,No
2005,Ryan Riddle,California,DL,74,253,NA,*4.82,18,NA,NA,NA,NA,Yes
2005,Dante Ridgeway,Ball State,PC,71,212,NA,4.57,NA,33,117,4.39,7.27,No
2005,Chris Rix,Florida State,QB,74,214,26,4.7,NA,33.5,116,4.54,7.54,No
2005,Derreck Robinson,Iowa,DL,76,289,NA,,27,34.5,114,4.53,7.97,Yes
2005,Leon Robinson,Georgia Tech,OL,76,314,NA,5.22,22,36,109,4.76,8.28,Yes
2005,Courtney Roby,Indiana,PC,73,189,NA,4.41,NA,36.5,126,4,6.61,No
2005,Aaron Rodgers,California,QB,74,223,39,4.71,NA,34.5,110,NA,7.39,No
2005,Carlos Rogers,Auburn,DB,73,196,NA,4.44,15,40.5,126,3.82,6.48,No
2005,Antrel Rolle,Miami,DB,72,198,NA,*4.50,15,NA,NA,NA,NA,No
2005,Michael Roos,Eastern Washington,OL,79,320,NA,5.3,19,29,97,4.52,7.73,Yes
2005,Matt Roth,Iowa,DL,76,278,NA,4.81,26,32,112,4.36,7.65,Yes
2005,Stanford Routt,Houston,DB,74,193,NA,4.27,NA,36.5,129,3.9,6.63,No
2005,J.R. Russell,Louisville,PC,75,206,NA,4.56,NA,34.5,NA,NA,NA,No
2005,Barrett Ruud,Nebraska,LB,75,241,NA,4.75,25,34.5,112,4,7.22,No
2005,Steve Savoy,Utah,PC,71,182,NA,4.62,NA,NA,NA,NA,NA,No
2005,Bo Scaife,Texas,PC,75,249,NA,4.75,24,32.5,114,4.14,7.21,No
2005,Gerald Sensabaugh,North Carolina,DB,73,214,NA,4.44,17,46,133,NA,NA,No
2005,Adam Seward,UNLV,LB,74,248,NA,4.6,33,36.5,120,4.11,7.17,No
2005,Dan Sheldon,Northern Illinois,PC,69,179,NA,4.43,NA,NA,NA,NA,NA,No
2005,Eric Shelton,Louisville,RB,74,246,NA,4.53,NA,38.5,124,4.08,7.46,No
2005,Darrell Shropshire,South Carolina,DL,74,301,NA,4.87,25,34,116,4.34,7.55,Yes
2005,Wes Sims,Oklahoma,OL,77,318,NA,5.39,26,28,108,4.45,7.7,Yes
2005,Alex Smith,Stanford,PC,76,258,NA,*4.75,28,NA,NA,NA,NA,No
2005,Alex Smith,Utah,QB,76,217,40,4.71,NA,32,113,3.97,6.82,No
2005,Adam Snyder,Oregon,OL,78,316,NA,5.34,21,28.5,93,4.86,7.85,Yes
2005,Marcus Spears,Louisiana State,DL,76,307,NA,*5.03,15,NA,NA,NA,NA,Yes
2005,Chris Spencer,Mississippi,OL,75,309,NA,5.21,26,32,105,4.61,8.07,Yes
2005,Darren Sproles,Kansas State,RB,66,187,NA,4.47,23,33,105,3.96,6.96,No
2005,Scott Starks,Wisconsin,DB,69,172,NA,4.37,13,43,137,3.9,6.99,No
2005,Nick Steitz,Oregon,OL,76,312,NA,5.7,NA,31,99,4.66,8.18,Yes
2005,David Stewart,Mississippi State,OL,79,314,NA,*5.25,24,NA,NA,NA,NA,Yes
2005,Chauncey Stovall,Florida State,PC,73,221,NA,4.62,NA,NA,NA,NA,NA,No
2005,Bill Swancutt,Oregon State,DL,76,270,NA,5,23,34,113,4.24,7.36,Yes
2005,Lofa Tatupu,Southern California,LB,73,238,NA,4.83,23,35,113,4.21,7.32,No
2005,Claude Terrell,New Mexico,OL,74,343,NA,5.42,27,24.5,89,4.81,8.19,Yes
2005,Adam Terry,Syracuse,OL,80,330,NA,5.4,NA,28,96,4.79,7.9,Yes
2005,Benard Thomas,Nebraska,DL,76,269,NA,4.9,27,30,108,4.34,8.24,Yes
2005,Odell Thurman,Georgia,LB,73,233,NA,4.62,23,34,NA,4.28,7.35,No
2005,Zach Tuiasosopo,Washington,RB,74,246,NA,5,19,25.5,100,4.7,7.58,No
2005,Marviel Underwood,San Diego State,DB,70,197,NA,4.45,19,38,118,4.22,7.12,No
2005,Jimmy Verdon,Arizona State,DL,75,280,NA,5.02,18,29.5,105,4.53,7.89,Yes
2005,Kevin Vickerson,Michigan State,DL,77,301,NA,5,NA,32.5,103,4.67,7.79,Yes
2005,Cameron Wake,Penn State,LB,75,236,NA,4.65,20,45.5,130,4.13,7.12,No
2005,Rian Wallace,Temple,LB,75,241,NA,*4.68,10,35.5,NA,3.97,7.46,No
2005,DeMarcus Ware,Troy,LB,76,251,NA,4.56,27,38.5,122,4.07,6.85,No
2005,Paris Warren,Utah,PC,73,213,NA,4.71,NA,31.5,NA,NA,NA,No
2005,Fabian Washington,Nebraska,DB,71,188,NA,4.29,18,41.5,129,3.91,NA,No
2005,Mike Watson,West Virginia,OL,76,316,NA,5.46,NA,27.5,100,NA,NA,Yes
2005,Corey Webster,Louisiana State,DB,72,199,NA,*4.51,9,NA,NA,NA,NA,No
2005,Marquis Weeks,Virginia,DB,71,216,NA,4.56,23,36.5,120,3.93,7.47,No
2005,Jonathan Welsh,Wisconsin,LB,75,245,NA,4.61,19,40.5,130,4.22,7.84,No
2005,Jason White,Oklahoma,QB,75,223,31,4.9,NA,31,108,4.22,7.3,No
2005,Sam Wilder,Colorado,OL,77,302,NA,5.31,23,26.5,102,4.52,7.44,Yes
2005,Aric Williams,Oregon State,DB,73,187,NA,4.58,8,36,117,NA,NA,No
2005,Carnell Williams,Auburn,RB,71,217,NA,4.43,19,35.5,118,4.17,6.95,No
2005,Cedrick Williams,Kansas State,DB,70,168,NA,4.5,13,35,121,4.22,7.24,No
2005,Darrent Williams,Oklahoma State,DB,69,176,NA,4.3,16,39,124,3.96,6.97,No
2005,Mike Williams,Southern California,PC,77,229,NA,4.56,NA,36.5,NA,NA,NA,No
2005,Troy Williamson,South Carolina,PC,74,203,21,4.32,NA,37,NA,4.18,7.1,No
2005,Ray Willis,Florida State,OL,78,327,NA,*5.40,27,NA,NA,NA,NA,Yes
2005,Stanley Wilson,Stanford,DB,73,185,NA,4.36,14,39.5,125,NA,NA,No
2005,Jerron Wishom,Louisiana Tech,DB,73,193,NA,4.5,18,38,118,4.07,6.81,No
2005,Cornelius Wortham,Alabama,LB,74,236,NA,4.71,22,37,110,4.38,NA,No
2005,Scott Young,BYU,OL,76,312,NA,5.08,43,35,115,4.4,7.48,Yes
2004,Derek Abney,Kentucky,PC,69,179,NA,4.58,NA,33.5,120,4.09,6.92,No
2004,Nathaniel Adibi,Virginia Tech,DL,75,254,NA,4.65,NA,33,118,4.36,NA,Yes
2004,Roc Alexander,Washington,DB,71,185,NA,4.35,NA,39.5,125,4.23,6.97,No
2004,Rich Alexis,Washington,RB,73,210,NA,4.64,NA,32,114,4.49,7.42,No
2004,Jared Allen,Idaho State,DL,78,265,NA,4.72,13,33,120,4.34,7.11,Yes
2004,Marcell Allmond,Southern California,DB,73,209,NA,4.59,21,38,123,4.34,7.37,No
2004,Courtney Anderson,San Jose State,PC,78,269,NA,4.89,17,30,106,4.54,7.86,No
2004,Shawn Andrews,Arkansas,OL,76,366,NA,5.49,27,25,98,4.93,8.26,Yes
2004,Stacy Andrews,Mississippi,OL,78,342,NA,5.07,34,30.5,106,4.81,8.11,Yes
2004,Matthias Askew,Michigan State,DL,78,308,NA,5.2,20,27,101,4.42,7.55,Yes
2004,Jason Babin,Western Michigan,DL,75,260,NA,4.62,28,34,121,4.14,7.03,Yes
2004,Rashad Baker,Tennessee,DB,71,204,NA,4.5,21,36,117,4.15,7.21,No
2004,Dave Ball,UCLA,DL,78,277,NA,*5.07,24,NA,NA,NA,NA,Yes
2004,Jacob Bell,Miami (OH),OL,77,302,NA,5.22,26,NA,NA,NA,NA,Yes
2004,Tatum Bell,Oklahoma State,RB,71,212,NA,4.37,25,38.5,117,NA,NA,No
2004,Bernard Berrian,Fresno State,PC,73,183,NA,4.58,NA,38,128,4.21,7.34,No
2004,Ryon Bingham,Nebraska,DL,76,303,NA,5.09,33,30,109,4.38,7.44,Yes
2004,Bobby Blizzard,North Carolina,PC,76,266,NA,4.89,12,NA,102,NA,NA,No
2004,Colby Bockwoldt,BYU,LB,74,230,NA,4.6,14,34,112,4.07,7.12,No
2004,Ryan Boschetti,UCLA,DL,77,306,NA,5.06,NA,29.5,110,4.27,7.41,Yes
2004,Michael Boulware,Florida State,LB,74,225,NA,*4.50,NA,NA,NA,3.96,6.91,No
2004,Jon Bradley,Arkansas State,DL,73,306,NA,5.09,19,26.5,104,4.85,7.88,Yes
2004,Maurice Brown,Iowa,PC,73,219,NA,4.56,NA,33,117,4.25,7.38,No
2004,Rufus Brown,Florida State,DB,69,187,NA,4.43,15,33,124,4.44,7.24,No
2004,Tony Bua,Arkansas,DB,71,209,NA,4.67,15,36,120,4.1,6.76,No
2004,Sean Bubin,Illinois,OL,79,306,NA,5.32,25,24.5,97,4.78,7.68,Yes
2004,Josh Buhl,Kansas State,LB,71,204,NA,4.73,NA,29,114,4.33,7.27,No
2004,Kelly Butler,Purdue,OL,80,324,NA,5.11,NA,30.5,105,4.96,7.97,Yes
2004,Darrell Campbell,Notre Dame,DL,76,302,NA,5.18,25,33,111,4.66,7.63,Yes
2004,Dietrich Canterberry,UNLV,DL,75,308,NA,*5.35,26,NA,NA,NA,NA,Yes
2004,Vernon Carey,Miami,OL,77,335,NA,*5.32,30,NA,NA,NA,NA,Yes
2004,Ahmad Carroll,Arkansas,DB,70,195,NA,4.34,15,41,128,NA,NA,No
2004,Jordan Carstens,Iowa State,DL,78,305,NA,5,28,28.5,106,4.8,8.35,Yes
2004,Ran Carthon,Florida,RB,73,215,NA,4.51,22,34.5,112,4.22,NA,No
2004,Marko Cavka,Sacramento State (CA),OL,79,294,NA,5.17,27,27.5,107,4.4,7.57,Yes
2004,Toby Cecil,Texas Tech,OL,76,297,NA,*5.25,19,NA,85,5.03,8.33,Yes
2004,Kirk Chambers,Stanford,OL,79,313,NA,5.44,22,27,101,4.51,7.58,Yes
2004,Ahmad Childress,Alabama,DL,78,351,NA,5.28,NA,22,86,4.94,8.75,Yes
2004,Brandon Chillar,UCLA,LB,75,253,NA,4.71,23,33,115,4.09,NA,No
2004,Quinn Christensen,BYU,OL,78,312,NA,*5.10,32,NA,NA,NA,NA,Yes
2004,Tyson Clabo,Wake Forest,OL,79,317,NA,5.51,24,30,100,4.9,8.1,Yes
2004,Adrien Clarke,Ohio State,OL,77,329,NA,5.52,NA,26,102,4.79,7.93,Yes
2004,Michael Clayton,Louisiana State,PC,75,209,NA,4.67,NA,32.5,116,4.15,6.79,No
2004,Cedric Cobbs,Arkansas,RB,73,223,NA,4.75,NA,40,123,NA,NA,No
2004,Cols Colas,Virginia Tech,LB,73,233,NA,4.58,22,34.5,118,NA,NA,No
2004,Ricardo Colclough,Tusculum,DB,71,194,NA,4.49,8,39.5,127,NA,NA,No
2004,Erik Coleman,Washington State,DB,71,200,NA,4.64,16,35.5,117,4.14,7.05,No
2004,Chris Collins,Mississippi,PC,73,201,NA,4.69,NA,35,112,NA,NA,No
2004,Chris Cooley,Utah State,PC,76,262,NA,4.87,22,33,115,4.19,7.22,No
2004,Marquis Cooper,Washington,LB,75,223,NA,4.55,25,36.5,121,4.14,7.02,No
2004,Terrance Copper,East Carolina,PC,73,204,NA,4.53,NA,35.5,116,4.33,7.36,No
2004,Jorge Cordova,Nevada,LB,74,237,NA,*4.68,22,35.5,NA,4.17,7.28,No
2004,Jerricho Cotchery,North Carolina State,PC,73,212,NA,4.54,NA,36,121,3.92,6.95,No
2004,Regis Crawford,Arizona State,OL,74,316,NA,6.05,NA,NA,NA,4.91,8.03,Yes
2004,Duron Croson,Fort Valley State (GA),RB,73,226,NA,4.83,14,30.5,108,NA,NA,No
2004,Tom Crowder,Arkansas,PC,73,183,NA,*4.45,NA,38.5,132,NA,NA,No
2004,Kentrell Curry,Georgia,DB,73,201,NA,4.6,17,34.5,127,NA,NA,No
2004,Lane Danielson,Iowa State,PC,73,197,NA,4.6,NA,31,117,4.07,6.73,No
2004,Trey Darilek,Texas-El Paso,OL,76,301,NA,5.23,22,28.5,110,4.66,7.85,Yes
2004,Devard Darling,Washington State,PC,73,212,NA,4.52,NA,37,129,NA,NA,No
2004,Josh Davis,Nebraska,RB,71,200,NA,4.54,13,33.5,112,4.1,7.29,No
2004,Rod Davis,Southern Mississippi,LB,74,238,NA,4.76,NA,NA,114,4.03,7.21,No
